time_hours,Availability_A,Reliability_R
191.0,0.998,0.987
192.0,0.998,0.987
193.0,0.998,0.987
194.0,0.998,0.987
195.0,0.9976666666666667,0.9866666666666667
196.0,0.9983333333333333,0.9866666666666667
197.0,0.9983333333333333,0.9866666666666667
198.0,0.9986666666666667,0.9866666666666667
199.0,0.9986666666666667,0.9866666666666667
200.0,0.9986666666666667,0.9866666666666667
201.0,0.9986666666666667,0.9866666666666667
202.0,0.9983333333333333,0.9863333333333333
203.0,0.9983333333333333,0.9863333333333333
204.0,0.998,0.986
205.0,0.998,0.986
206.0,0.998,0.986
207.0,0.998,0.986
208.0,0.998,0.986
209.0,0.9976666666666667,0.9856666666666667
210.0,0.9973333333333333,0.9853333333333333
211.0,0.9973333333333333,0.9853333333333333
212.0,0.9973333333333333,0.9853333333333333
213.0,0.9973333333333333,0.9853333333333333
214.0,0.9973333333333333,0.9853333333333333
215.0,0.9973333333333333,0.9853333333333333
216.0,0.9976666666666667,0.9853333333333333
217.0,0.9976666666666667,0.9853333333333333
218.0,0.9976666666666667,0.9853333333333333
219.0,0.998,0.9853333333333333
220.0,0.998,0.9853333333333333
221.0,0.998,0.9853333333333333
222.0,0.9976666666666667,0.985
223.0,0.9976666666666667,0.985
224.0,0.9976666666666667,0.985
225.0,0.998,0.985
226.0,0.998,0.985
227.0,0.9973333333333333,0.9843333333333333
228.0,0.9973333333333333,0.9843333333333333
229.0,0.997,0.984
230.0,0.997,0.984
231.0,0.997,0.984
232.0,0.997,0.984
233.0,0.997,0.984
234.0,0.9973333333333333,0.984
235.0,0.9973333333333333,0.984
236.0,0.9973333333333333,0.984
237.0,0.9976666666666667,0.984
238.0,0.9976666666666667,0.984
239.0,0.9976666666666667,0.9836666666666667
240.0,0.9976666666666667,0.9836666666666667
241.0,0.9976666666666667,0.9836666666666667
242.0,0.9976666666666667,0.9836666666666667
243.0,0.9976666666666667,0.9836666666666667
244.0,0.9976666666666667,0.9836666666666667
245.0,0.9976666666666667,0.9836666666666667
246.0,0.998,0.9836666666666667
247.0,0.998,0.9836666666666667
248.0,0.998,0.9836666666666667
249.0,0.998,0.9836666666666667
250.0,0.998,0.9833333333333333
251.0,0.9983333333333333,0.9833333333333333
252.0,0.9986666666666667,0.9833333333333333
253.0,0.9983333333333333,0.983
254.0,0.998,0.9826666666666667
255.0,0.998,0.9826666666666667
256.0,0.998,0.9826666666666667
257.0,0.9983333333333333,0.9826666666666667
258.0,0.9983333333333333,0.9826666666666667
259.0,0.9983333333333333,0.9826666666666667
260.0,0.9976666666666667,0.982
261.0,0.998,0.982
262.0,0.9976666666666667,0.9816666666666667
263.0,0.9976666666666667,0.9816666666666667
264.0,0.9976666666666667,0.9816666666666667
265.0,0.9976666666666667,0.9816666666666667
266.0,0.997,0.981
267.0,0.997,0.981
268.0,0.997,0.981
269.0,0.997,0.981
270.0,0.9973333333333333,0.981
271.0,0.997,0.9806666666666667
272.0,0.997,0.9806666666666667
273.0,0.9966666666666667,0.9803333333333333
274.0,0.9966666666666667,0.98
275.0,0.997,0.98
276.0,0.997,0.98
277.0,0.997,0.98
278.0,0.9973333333333333,0.98
279.0,0.9973333333333333,0.98
280.0,0.9973333333333333,0.98
281.0,0.9973333333333333,0.98
282.0,0.997,0.9796666666666667
283.0,0.997,0.9796666666666667
284.0,0.9973333333333333,0.9796666666666667
285.0,0.997,0.9793333333333334
286.0,0.997,0.9793333333333334
287.0,0.997,0.979
288.0,0.997,0.979
289.0,0.997,0.979
290.0,0.9973333333333333,0.979
291.0,0.9973333333333333,0.979
292.0,0.9973333333333333,0.979
293.0,0.997,0.9786666666666667
294.0,0.997,0.9786666666666667
295.0,0.9973333333333333,0.9786666666666667
296.0,0.9973333333333333,0.9786666666666667
297.0,0.9976666666666667,0.9786666666666667
298.0,0.998,0.9786666666666667
299.0,0.998,0.9786666666666667
300.0,0.9976666666666667,0.9783333333333333
301.0,0.9976666666666667,0.9783333333333333
302.0,0.9976666666666667,0.9783333333333333
303.0,0.9973333333333333,0.978
304.0,0.9973333333333333,0.978
305.0,0.9973333333333333,0.978
306.0,0.9973333333333333,0.978
307.0,0.9973333333333333,0.978
308.0,0.9976666666666667,0.978
309.0,0.9976666666666667,0.978
310.0,0.9976666666666667,0.978
311.0,0.9976666666666667,0.978
312.0,0.9976666666666667,0.978
313.0,0.9976666666666667,0.978
314.0,0.9976666666666667,0.9776666666666667
315.0,0.9976666666666667,0.9776666666666667
316.0,0.9976666666666667,0.9776666666666667
317.0,0.9976666666666667,0.9776666666666667
318.0,0.9973333333333333,0.9773333333333334
319.0,0.9973333333333333,0.9773333333333334
320.0,0.9973333333333333,0.9773333333333334
321.0,0.9973333333333333,0.9773333333333334
322.0,0.9976666666666667,0.9773333333333334
323.0,0.9976666666666667,0.9773333333333334
324.0,0.9973333333333333,0.977
325.0,0.9973333333333333,0.977
326.0,0.997,0.9766666666666667
327.0,0.997,0.9766666666666667
328.0,0.997,0.9766666666666667
329.0,0.997,0.9766666666666667
330.0,0.997,0.9766666666666667
331.0,0.9966666666666667,0.9763333333333334
332.0,0.9966666666666667,0.9763333333333334
333.0,0.997,0.9763333333333334
334.0,0.9963333333333333,0.9756666666666667
335.0,0.9966666666666667,0.9756666666666667
336.0,0.9963333333333333,0.9753333333333334
337.0,0.996,0.975
338.0,0.9963333333333333,0.975
339.0,0.9963333333333333,0.975
340.0,0.996,0.9746666666666667
341.0,0.996,0.9743333333333334
342.0,0.996,0.9743333333333334
343.0,0.996,0.9743333333333334
344.0,0.996,0.9743333333333334
345.0,0.9956666666666667,0.9743333333333334
346.0,0.9956666666666667,0.9743333333333334
347.0,0.9956666666666667,0.9743333333333334
348.0,0.9956666666666667,0.974
349.0,0.9953333333333333,0.9736666666666667
350.0,0.9953333333333333,0.9736666666666667
351.0,0.9956666666666667,0.9736666666666667
352.0,0.9956666666666667,0.9736666666666667
353.0,0.9953333333333333,0.9733333333333334
354.0,0.995,0.973
355.0,0.9953333333333333,0.973
356.0,0.9953333333333333,0.973
357.0,0.995,0.9726666666666667
358.0,0.9953333333333333,0.9726666666666667
359.0,0.995,0.9723333333333334
360.0,0.995,0.9723333333333334
361.0,0.995,0.972
362.0,0.9946666666666667,0.9716666666666667
363.0,0.9946666666666667,0.9716666666666667
364.0,0.9946666666666667,0.9716666666666667
365.0,0.9946666666666667,0.9716666666666667
366.0,0.995,0.9716666666666667
367.0,0.995,0.9716666666666667
368.0,0.995,0.9716666666666667
369.0,0.995,0.9716666666666667
370.0,0.995,0.9716666666666667
371.0,0.995,0.9716666666666667
372.0,0.9953333333333333,0.9716666666666667
373.0,0.9953333333333333,0.9716666666666667
374.0,0.9956666666666667,0.9716666666666667
375.0,0.9953333333333333,0.9713333333333334
376.0,0.9953333333333333,0.9713333333333334
377.0,0.9953333333333333,0.9713333333333334
378.0,0.995,0.971
379.0,0.995,0.971
380.0,0.995,0.971
381.0,0.9953333333333333,0.971
382.0,0.9956666666666667,0.971
383.0,0.9956666666666667,0.971
384.0,0.996,0.971
385.0,0.9963333333333333,0.971
386.0,0.9966666666666667,0.971
387.0,0.9966666666666667,0.971
388.0,0.997,0.971
389.0,0.9973333333333333,0.971
390.0,0.9973333333333333,0.971
391.0,0.997,0.9706666666666667
392.0,0.997,0.9706666666666667
393.0,0.997,0.9703333333333334
394.0,0.9966666666666667,0.97
395.0,0.9966666666666667,0.97
396.0,0.997,0.97
397.0,0.9973333333333333,0.97
398.0,0.9973333333333333,0.97
399.0,0.9973333333333333,0.97
400.0,0.9973333333333333,0.97
401.0,0.9976666666666667,0.97
402.0,0.998,0.97
403.0,0.998,0.97
404.0,0.9976666666666667,0.9696666666666667
405.0,0.9976666666666667,0.9696666666666667
406.0,0.9976666666666667,0.9696666666666667
407.0,0.998,0.9696666666666667
408.0,0.9976666666666667,0.9693333333333334
409.0,0.9976666666666667,0.9693333333333334
410.0,0.9976666666666667,0.9693333333333334
411.0,0.9976666666666667,0.9693333333333334
412.0,0.9973333333333333,0.969
413.0,0.9973333333333333,0.969
414.0,0.9973333333333333,0.969
415.0,0.9973333333333333,0.969
416.0,0.9973333333333333,0.969
417.0,0.9973333333333333,0.969
418.0,0.9973333333333333,0.969
419.0,0.997,0.9686666666666667
420.0,0.997,0.9686666666666667
421.0,0.9963333333333333,0.968
422.0,0.9963333333333333,0.968
423.0,0.9966666666666667,0.968
424.0,0.9966666666666667,0.968
425.0,0.9966666666666667,0.968
426.0,0.997,0.968
427.0,0.9966666666666667,0.9676666666666667
428.0,0.9966666666666667,0.9676666666666667
429.0,0.997,0.9676666666666667
430.0,0.997,0.9676666666666667
431.0,0.997,0.9676666666666667
432.0,0.997,0.9676666666666667
433.0,0.997,0.9676666666666667
434.0,0.9966666666666667,0.9673333333333334
435.0,0.9963333333333333,0.967
436.0,0.9963333333333333,0.9666666666666667
437.0,0.9963333333333333,0.9666666666666667
438.0,0.9963333333333333,0.9666666666666667
439.0,0.9966666666666667,0.9666666666666667
440.0,0.9966666666666667,0.9666666666666667
441.0,0.997,0.9666666666666667
442.0,0.997,0.9666666666666667
443.0,0.9973333333333333,0.9666666666666667
444.0,0.9973333333333333,0.9666666666666667
445.0,0.9976666666666667,0.9666666666666667
446.0,0.9973333333333333,0.9663333333333334
447.0,0.9973333333333333,0.9663333333333334
448.0,0.9973333333333333,0.9663333333333334
449.0,0.9973333333333333,0.9663333333333334
450.0,0.9973333333333333,0.9663333333333334
451.0,0.9976666666666667,0.9663333333333334
452.0,0.998,0.9663333333333334
453.0,0.998,0.9663333333333334
454.0,0.9983333333333333,0.9663333333333334
455.0,0.9983333333333333,0.9663333333333334
456.0,0.9986666666666667,0.9663333333333334
457.0,0.9986666666666667,0.9663333333333334
458.0,0.9986666666666667,0.9663333333333334
459.0,0.9986666666666667,0.9663333333333334
460.0,0.9986666666666667,0.9663333333333334
461.0,0.9986666666666667,0.9663333333333334
462.0,0.9986666666666667,0.9663333333333334
463.0,0.9986666666666667,0.9663333333333334
464.0,0.9986666666666667,0.9663333333333334
465.0,0.9986666666666667,0.9663333333333334
466.0,0.999,0.9663333333333334
467.0,0.9993333333333333,0.9663333333333334
468.0,0.9993333333333333,0.9663333333333334
469.0,0.9993333333333333,0.9663333333333334
470.0,0.9993333333333333,0.9663333333333334
471.0,0.9993333333333333,0.9663333333333334
472.0,0.9993333333333333,0.9663333333333334
473.0,0.999,0.966
474.0,0.999,0.966
475.0,0.999,0.966
476.0,0.9986666666666667,0.9656666666666667
477.0,0.9986666666666667,0.9656666666666667
478.0,0.9983333333333333,0.9653333333333334
479.0,0.9983333333333333,0.9653333333333334
480.0,0.9983333333333333,0.9653333333333334
481.0,0.9983333333333333,0.9653333333333334
482.0,0.9986666666666667,0.9653333333333334
483.0,0.9986666666666667,0.9653333333333334
484.0,0.999,0.9653333333333334
485.0,0.999,0.9653333333333334
486.0,0.9986666666666667,0.965
487.0,0.9986666666666667,0.965
488.0,0.9986666666666667,0.965
489.0,0.9986666666666667,0.965
490.0,0.9986666666666667,0.965
491.0,0.9986666666666667,0.965
492.0,0.998,0.9643333333333334
493.0,0.998,0.9643333333333334
494.0,0.9983333333333333,0.9643333333333334
495.0,0.9983333333333333,0.9643333333333334
496.0,0.9983333333333333,0.9643333333333334
497.0,0.9986666666666667,0.9643333333333334
498.0,0.9986666666666667,0.9643333333333334
499.0,0.9986666666666667,0.9643333333333334
500.0,0.9986666666666667,0.9643333333333334
501.0,0.9983333333333333,0.964
502.0,0.9986666666666667,0.964
503.0,0.9986666666666667,0.964
504.0,0.9986666666666667,0.964
505.0,0.9986666666666667,0.964
506.0,0.9986666666666667,0.964
507.0,0.9986666666666667,0.964
508.0,0.9986666666666667,0.964
509.0,0.9986666666666667,0.964
510.0,0.9986666666666667,0.964
511.0,0.9986666666666667,0.964
512.0,0.9986666666666667,0.964
513.0,0.9986666666666667,0.964
514.0,0.9986666666666667,0.964
515.0,0.9986666666666667,0.964
516.0,0.999,0.964
517.0,0.999,0.964
518.0,0.999,0.964
519.0,0.999,0.964
520.0,0.999,0.964
521.0,0.9986666666666667,0.9636666666666667
522.0,0.9986666666666667,0.9636666666666667
523.0,0.9983333333333333,0.9633333333333334
524.0,0.9986666666666667,0.9633333333333334
525.0,0.9986666666666667,0.963
526.0,0.9986666666666667,0.963
527.0,0.9986666666666667,0.963
528.0,0.9986666666666667,0.963
529.0,0.9986666666666667,0.963
530.0,0.9986666666666667,0.963
531.0,0.9986666666666667,0.963
532.0,0.9983333333333333,0.9626666666666667
533.0,0.9983333333333333,0.9626666666666667
534.0,0.9983333333333333,0.9626666666666667
535.0,0.9983333333333333,0.9626666666666667
536.0,0.9983333333333333,0.9626666666666667
537.0,0.9983333333333333,0.9626666666666667
538.0,0.9983333333333333,0.9626666666666667
539.0,0.9983333333333333,0.9626666666666667
540.0,0.9986666666666667,0.9626666666666667
541.0,0.9986666666666667,0.9626666666666667
542.0,0.9986666666666667,0.9626666666666667
543.0,0.9986666666666667,0.9626666666666667
544.0,0.9986666666666667,0.9626666666666667
545.0,0.9983333333333333,0.9623333333333334
546.0,0.9983333333333333,0.9623333333333334
547.0,0.9986666666666667,0.9623333333333334
548.0,0.9986666666666667,0.9623333333333334
549.0,0.9986666666666667,0.9623333333333334
550.0,0.9986666666666667,0.9623333333333334
551.0,0.9986666666666667,0.9623333333333334
552.0,0.9986666666666667,0.9623333333333334
553.0,0.9986666666666667,0.9623333333333334
554.0,0.9986666666666667,0.9623333333333334
555.0,0.9986666666666667,0.9623333333333334
556.0,0.999,0.9623333333333334
557.0,0.999,0.9623333333333334
558.0,0.999,0.9623333333333334
559.0,0.9986666666666667,0.962
560.0,0.9986666666666667,0.962
561.0,0.9986666666666667,0.962
562.0,0.9986666666666667,0.962
563.0,0.9986666666666667,0.962
564.0,0.9986666666666667,0.962
565.0,0.9986666666666667,0.962
566.0,0.9986666666666667,0.962
567.0,0.9986666666666667,0.962
568.0,0.9986666666666667,0.962
569.0,0.9993333333333333,0.962
570.0,0.9993333333333333,0.962
571.0,0.9993333333333333,0.962
572.0,0.9993333333333333,0.962
573.0,0.9996666666666667,0.962
574.0,0.9993333333333333,0.9616666666666667
575.0,0.999,0.9613333333333334
576.0,0.9986666666666667,0.961
577.0,0.9986666666666667,0.961
578.0,0.9986666666666667,0.961
579.0,0.9986666666666667,0.961
580.0,0.9986666666666667,0.961
581.0,0.9986666666666667,0.961
582.0,0.9983333333333333,0.9606666666666667
583.0,0.9983333333333333,0.9606666666666667
584.0,0.998,0.9603333333333334
585.0,0.998,0.9603333333333334
586.0,0.998,0.9603333333333334
587.0,0.998,0.9603333333333334
588.0,0.998,0.9603333333333334
589.0,0.998,0.9603333333333334
590.0,0.9976666666666667,0.96
591.0,0.9976666666666667,0.96
592.0,0.9976666666666667,0.96
593.0,0.9976666666666667,0.96
594.0,0.9976666666666667,0.96
595.0,0.9976666666666667,0.96
596.0,0.9976666666666667,0.96
597.0,0.9976666666666667,0.96
598.0,0.997,0.9593333333333334
599.0,0.997,0.9593333333333334
600.0,0.997,0.959
601.0,0.997,0.959
602.0,0.997,0.959
603.0,0.997,0.959
604.0,0.997,0.959
605.0,0.997,0.959
606.0,0.997,0.959
607.0,0.9973333333333333,0.959
608.0,0.9973333333333333,0.9586666666666667
609.0,0.9973333333333333,0.9586666666666667
610.0,0.9973333333333333,0.9586666666666667
611.0,0.9973333333333333,0.9586666666666667
612.0,0.997,0.9583333333333334
613.0,0.997,0.9583333333333334
614.0,0.997,0.9583333333333334
615.0,0.997,0.9583333333333334
616.0,0.997,0.9583333333333334
617.0,0.9966666666666667,0.958
618.0,0.9966666666666667,0.958
619.0,0.9966666666666667,0.958
620.0,0.9966666666666667,0.958
621.0,0.9966666666666667,0.958
622.0,0.9963333333333333,0.9573333333333334
623.0,0.9963333333333333,0.957
624.0,0.9963333333333333,0.957
625.0,0.9963333333333333,0.957
626.0,0.9963333333333333,0.957
627.0,0.9963333333333333,0.957
628.0,0.9963333333333333,0.957
629.0,0.9963333333333333,0.957
630.0,0.997,0.957
631.0,0.997,0.957
632.0,0.9976666666666667,0.957
633.0,0.9976666666666667,0.957
634.0,0.9976666666666667,0.957
635.0,0.9976666666666667,0.957
636.0,0.9976666666666667,0.957
637.0,0.9976666666666667,0.957
638.0,0.998,0.957
639.0,0.998,0.957
640.0,0.998,0.957
641.0,0.9976666666666667,0.9566666666666667
642.0,0.9976666666666667,0.9566666666666667
643.0,0.9976666666666667,0.9566666666666667
644.0,0.9976666666666667,0.9566666666666667
645.0,0.9976666666666667,0.9566666666666667
646.0,0.9983333333333333,0.9566666666666667
647.0,0.998,0.9563333333333334
648.0,0.998,0.9563333333333334
649.0,0.9983333333333333,0.9563333333333334
650.0,0.9983333333333333,0.9563333333333334
651.0,0.9983333333333333,0.9563333333333334
652.0,0.9983333333333333,0.9563333333333334
653.0,0.9983333333333333,0.9563333333333334
654.0,0.9983333333333333,0.9563333333333334
655.0,0.9983333333333333,0.9563333333333334
656.0,0.9983333333333333,0.9563333333333334
657.0,0.9983333333333333,0.9563333333333334
658.0,0.998,0.956
659.0,0.998,0.956
660.0,0.998,0.9556666666666667
661.0,0.998,0.9556666666666667
662.0,0.998,0.9556666666666667
663.0,0.998,0.9556666666666667
664.0,0.998,0.9556666666666667
665.0,0.998,0.9553333333333334
666.0,0.998,0.9553333333333334
667.0,0.998,0.9553333333333334
668.0,0.998,0.9553333333333334
669.0,0.998,0.9553333333333334
670.0,0.9983333333333333,0.9553333333333334
671.0,0.9983333333333333,0.955
672.0,0.9983333333333333,0.955
673.0,0.9983333333333333,0.955
674.0,0.9983333333333333,0.955
675.0,0.9983333333333333,0.955
676.0,0.9983333333333333,0.955
677.0,0.9983333333333333,0.955
678.0,0.998,0.9546666666666667
679.0,0.998,0.9546666666666667
680.0,0.998,0.9546666666666667
681.0,0.998,0.9546666666666667
682.0,0.998,0.9546666666666667
683.0,0.998,0.9546666666666667
684.0,0.9983333333333333,0.9546666666666667
685.0,0.9983333333333333,0.9546666666666667
686.0,0.9983333333333333,0.9546666666666667
687.0,0.998,0.9543333333333334
688.0,0.998,0.9543333333333334
689.0,0.998,0.9543333333333334
690.0,0.998,0.9543333333333334
691.0,0.998,0.9543333333333334
692.0,0.998,0.9543333333333334
693.0,0.998,0.9543333333333334
694.0,0.998,0.9543333333333334
695.0,0.9986666666666667,0.9543333333333334
696.0,0.998,0.9536666666666667
697.0,0.998,0.9536666666666667
698.0,0.998,0.9536666666666667
699.0,0.998,0.9536666666666667
700.0,0.998,0.9536666666666667
701.0,0.998,0.9536666666666667
702.0,0.9976666666666667,0.9533333333333334
703.0,0.9976666666666667,0.9533333333333334
704.0,0.998,0.9533333333333334
705.0,0.9976666666666667,0.953
706.0,0.998,0.953
707.0,0.998,0.953
708.0,0.998,0.953
709.0,0.9976666666666667,0.9526666666666667
710.0,0.9976666666666667,0.9526666666666667
711.0,0.9976666666666667,0.9526666666666667
712.0,0.9976666666666667,0.9526666666666667
713.0,0.998,0.9526666666666667
714.0,0.998,0.9526666666666667
715.0,0.998,0.9526666666666667
716.0,0.998,0.9526666666666667
717.0,0.998,0.9526666666666667
718.0,0.998,0.9526666666666667
719.0,0.9983333333333333,0.9526666666666667
720.0,0.9986666666666667,0.9526666666666667
721.0,0.9983333333333333,0.9526666666666667
722.0,0.998,0.9523333333333334
723.0,0.998,0.9523333333333334
724.0,0.998,0.9523333333333334
725.0,0.998,0.9523333333333334
726.0,0.9983333333333333,0.9523333333333334
727.0,0.9983333333333333,0.9523333333333334
728.0,0.9983333333333333,0.9523333333333334
729.0,0.9983333333333333,0.9523333333333334
730.0,0.9983333333333333,0.9523333333333334
731.0,0.9983333333333333,0.9523333333333334
732.0,0.9983333333333333,0.9523333333333334
733.0,0.9983333333333333,0.9523333333333334
734.0,0.998,0.952
735.0,0.998,0.952
736.0,0.9976666666666667,0.9516666666666667
737.0,0.9976666666666667,0.9516666666666667
738.0,0.9976666666666667,0.9516666666666667
739.0,0.9976666666666667,0.9516666666666667
740.0,0.9976666666666667,0.9516666666666667
741.0,0.9976666666666667,0.9516666666666667
742.0,0.9976666666666667,0.9516666666666667
743.0,0.9976666666666667,0.9516666666666667
744.0,0.9976666666666667,0.9516666666666667
745.0,0.9976666666666667,0.9516666666666667
746.0,0.9976666666666667,0.9516666666666667
747.0,0.9973333333333333,0.9513333333333334
748.0,0.997,0.951
749.0,0.997,0.951
750.0,0.9973333333333333,0.951
751.0,0.9973333333333333,0.951
